id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-HLTH-00099,健康与训练,体能与恢复,体能与恢复知识39,both,4,2022年世界杯体能与恢复小组赛有何亮点?,2022体能与恢复小组赛,2022年卡塔尔主办，阿根廷夺冠，体能与恢复在小组赛阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,体能与恢复,小组赛,卡塔尔","健康,体能与恢复,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00100,健康与训练,体能与恢复,体能与恢复知识40,both,4,1930年世界杯体能与恢复十六强有何亮点?,1930体能与恢复十六强,1930年乌拉圭主办，乌拉圭夺冠，体能与恢复在十六强阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,体能与恢复,十六强,乌拉圭","健康,体能与恢复,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00101,健康与训练,青训与选材,青训与选材要点1,both,4,巴西青训为何产出球星多?,巴西青训,巴西基层足球人口庞大，街头足球与俱乐部梯队并重。,贝利、罗纳尔多、内马尔均出自此体系。,fact,"巴西,青训,球星,梯队","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00102,健康与训练,青训与选材,青训与选材要点2,both,4,德国青训改革成效?,德国青训,2000年后德国青训改革成效显著，2014年夺冠受益。,克罗斯、穆勒、格策为代表。,fact,"德国,青训,2014,改革","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00103,健康与训练,青训与选材,青训与选材要点3,both,4,法国克莱枫丹基地?,克莱枫丹,法国克莱枫丹为国家队青训基地，姆巴佩等在此成长。,法国2018、2022连续决赛。,fact,"法国,克莱枫丹,姆巴佩,青训","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00104,健康与训练,青训与选材,青训与选材要点4,both,4,西班牙拉玛西亚?,拉玛西亚,巴萨拉玛西亚培养哈维、伊涅斯塔、梅西等，影响西班牙传控。,2010年西班牙夺冠核心多出自西甲青训。,fact,"拉玛西亚,西班牙,梅西,青训","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00105,健康与训练,青训与选材,青训与选材要点5,both,4,非洲球星欧洲青训?,非洲青训,许多非洲球星通过欧洲俱乐部青训进入世界杯，如马内、萨拉赫。,代表塞内加尔、埃及等队。,fact,"非洲,青训,欧洲,球星","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00106,健康与训练,青训与选材,青训与选材要点6,both,4,1930年世界杯青训与选材开幕式有何亮点?,1930青训与选材开幕式,1930年乌拉圭主办，乌拉圭夺冠，青训与选材在开幕式阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,青训与选材,开幕式,乌拉圭","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00107,健康与训练,青训与选材,青训与选材要点7,both,4,1934年世界杯青训与选材开幕式有何亮点?,1934青训与选材开幕式,1934年意大利主办，意大利夺冠，青训与选材在开幕式阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,青训与选材,开幕式,意大利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00108,健康与训练,青训与选材,青训与选材要点8,both,4,1938年世界杯青训与选材开幕式有何亮点?,1938青训与选材开幕式,1938年法国主办，意大利夺冠，青训与选材在开幕式阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,青训与选材,开幕式,法国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00109,健康与训练,青训与选材,青训与选材要点9,both,4,1950年世界杯青训与选材开幕式有何亮点?,1950青训与选材开幕式,1950年巴西主办，乌拉圭夺冠，青训与选材在开幕式阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,青训与选材,开幕式,巴西","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00110,健康与训练,青训与选材,青训与选材要点10,both,4,1954年世界杯青训与选材开幕式有何亮点?,1954青训与选材开幕式,1954年瑞士主办，西德夺冠，青训与选材在开幕式阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,青训与选材,开幕式,瑞士","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00111,健康与训练,青训与选材,青训与选材知识1,both,4,1958年世界杯青训与选材开幕式有何亮点?,1958青训与选材开幕式,1958年瑞典主办，巴西夺冠，青训与选材在开幕式阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,青训与选材,开幕式,瑞典","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00112,健康与训练,青训与选材,青训与选材知识2,both,4,1962年世界杯青训与选材开幕式有何亮点?,1962青训与选材开幕式,1962年智利主办，巴西夺冠，青训与选材在开幕式阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,青训与选材,开幕式,智利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00113,健康与训练,青训与选材,青训与选材知识3,both,4,1966年世界杯青训与选材开幕式有何亮点?,1966青训与选材开幕式,1966年英格兰主办，英格兰夺冠，青训与选材在开幕式阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,青训与选材,开幕式,英格兰","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00114,健康与训练,青训与选材,青训与选材知识4,both,4,1970年世界杯青训与选材开幕式有何亮点?,1970青训与选材开幕式,1970年墨西哥主办，巴西夺冠，青训与选材在开幕式阶段有代表事件。,该届共95球，决赛墨西哥城。,fact,"1970,青训与选材,开幕式,墨西哥","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00115,健康与训练,青训与选材,青训与选材知识5,both,4,1974年世界杯青训与选材开幕式有何亮点?,1974青训与选材开幕式,1974年西德主办，西德夺冠，青训与选材在开幕式阶段有代表事件。,该届共97球，决赛慕尼黑。,fact,"1974,青训与选材,开幕式,西德","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00116,健康与训练,青训与选材,青训与选材知识6,both,4,1978年世界杯青训与选材开幕式有何亮点?,1978青训与选材开幕式,1978年阿根廷主办，阿根廷夺冠，青训与选材在开幕式阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,青训与选材,开幕式,阿根廷","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00117,健康与训练,青训与选材,青训与选材知识7,both,4,1982年世界杯青训与选材开幕式有何亮点?,1982青训与选材开幕式,1982年西班牙主办，意大利夺冠，青训与选材在开幕式阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,青训与选材,开幕式,西班牙","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00118,健康与训练,青训与选材,青训与选材知识8,both,4,1986年世界杯青训与选材开幕式有何亮点?,1986青训与选材开幕式,1986年墨西哥主办，阿根廷夺冠，青训与选材在开幕式阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,青训与选材,开幕式,墨西哥","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00119,健康与训练,青训与选材,青训与选材知识9,both,4,1990年世界杯青训与选材开幕式有何亮点?,1990青训与选材开幕式,1990年意大利主办，西德夺冠，青训与选材在开幕式阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,青训与选材,开幕式,意大利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00120,健康与训练,青训与选材,青训与选材知识10,both,4,1994年世界杯青训与选材开幕式有何亮点?,1994青训与选材开幕式,1994年美国主办，巴西夺冠，青训与选材在开幕式阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,青训与选材,开幕式,美国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00121,健康与训练,青训与选材,青训与选材知识11,both,4,1998年世界杯青训与选材开幕式有何亮点?,1998青训与选材开幕式,1998年法国主办，法国夺冠，青训与选材在开幕式阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,青训与选材,开幕式,法国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00122,健康与训练,青训与选材,青训与选材知识12,both,4,2002年世界杯青训与选材开幕式有何亮点?,2002青训与选材开幕式,2002年韩日主办，巴西夺冠，青训与选材在开幕式阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,青训与选材,开幕式,韩日","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00123,健康与训练,青训与选材,青训与选材知识13,both,4,2006年世界杯青训与选材开幕式有何亮点?,2006青训与选材开幕式,2006年德国主办，意大利夺冠，青训与选材在开幕式阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,青训与选材,开幕式,德国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00124,健康与训练,青训与选材,青训与选材知识14,both,4,2010年世界杯青训与选材开幕式有何亮点?,2010青训与选材开幕式,2010年南非主办，西班牙夺冠，青训与选材在开幕式阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,青训与选材,开幕式,南非","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00125,健康与训练,青训与选材,青训与选材知识15,both,4,2014年世界杯青训与选材开幕式有何亮点?,2014青训与选材开幕式,2014年巴西主办，德国夺冠，青训与选材在开幕式阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,青训与选材,开幕式,巴西","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00126,健康与训练,青训与选材,青训与选材知识16,both,4,2018年世界杯青训与选材开幕式有何亮点?,2018青训与选材开幕式,2018年俄罗斯主办，法国夺冠，青训与选材在开幕式阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,青训与选材,开幕式,俄罗斯","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00127,健康与训练,青训与选材,青训与选材知识17,both,4,2022年世界杯青训与选材开幕式有何亮点?,2022青训与选材开幕式,2022年卡塔尔主办，阿根廷夺冠，青训与选材在开幕式阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,青训与选材,开幕式,卡塔尔","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00128,健康与训练,青训与选材,青训与选材知识18,both,4,1930年世界杯青训与选材小组赛有何亮点?,1930青训与选材小组赛,1930年乌拉圭主办，乌拉圭夺冠，青训与选材在小组赛阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,青训与选材,小组赛,乌拉圭","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00129,健康与训练,青训与选材,青训与选材知识19,both,4,1934年世界杯青训与选材小组赛有何亮点?,1934青训与选材小组赛,1934年意大利主办，意大利夺冠，青训与选材在小组赛阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,青训与选材,小组赛,意大利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00130,健康与训练,青训与选材,青训与选材知识20,both,4,1938年世界杯青训与选材小组赛有何亮点?,1938青训与选材小组赛,1938年法国主办，意大利夺冠，青训与选材在小组赛阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,青训与选材,小组赛,法国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00131,健康与训练,青训与选材,青训与选材知识21,both,4,1950年世界杯青训与选材小组赛有何亮点?,1950青训与选材小组赛,1950年巴西主办，乌拉圭夺冠，青训与选材在小组赛阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,青训与选材,小组赛,巴西","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00132,健康与训练,青训与选材,青训与选材知识22,both,4,1954年世界杯青训与选材小组赛有何亮点?,1954青训与选材小组赛,1954年瑞士主办，西德夺冠，青训与选材在小组赛阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,青训与选材,小组赛,瑞士","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00133,健康与训练,青训与选材,青训与选材知识23,both,4,1958年世界杯青训与选材小组赛有何亮点?,1958青训与选材小组赛,1958年瑞典主办，巴西夺冠，青训与选材在小组赛阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,青训与选材,小组赛,瑞典","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00134,健康与训练,青训与选材,青训与选材知识24,both,4,1962年世界杯青训与选材小组赛有何亮点?,1962青训与选材小组赛,1962年智利主办，巴西夺冠，青训与选材在小组赛阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,青训与选材,小组赛,智利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00135,健康与训练,青训与选材,青训与选材知识25,both,4,1966年世界杯青训与选材小组赛有何亮点?,1966青训与选材小组赛,1966年英格兰主办，英格兰夺冠，青训与选材在小组赛阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,青训与选材,小组赛,英格兰","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00136,健康与训练,青训与选材,青训与选材知识26,both,4,1970年世界杯青训与选材小组赛有何亮点?,1970青训与选材小组赛,1970年墨西哥主办，巴西夺冠，青训与选材在小组赛阶段有代表事件。,该届共95球，决赛墨西哥城。,fact,"1970,青训与选材,小组赛,墨西哥","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00137,健康与训练,青训与选材,青训与选材知识27,both,4,1974年世界杯青训与选材小组赛有何亮点?,1974青训与选材小组赛,1974年西德主办，西德夺冠，青训与选材在小组赛阶段有代表事件。,该届共97球，决赛慕尼黑。,fact,"1974,青训与选材,小组赛,西德","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00138,健康与训练,青训与选材,青训与选材知识28,both,4,1978年世界杯青训与选材小组赛有何亮点?,1978青训与选材小组赛,1978年阿根廷主办，阿根廷夺冠，青训与选材在小组赛阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,青训与选材,小组赛,阿根廷","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00139,健康与训练,青训与选材,青训与选材知识29,both,4,1982年世界杯青训与选材小组赛有何亮点?,1982青训与选材小组赛,1982年西班牙主办，意大利夺冠，青训与选材在小组赛阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,青训与选材,小组赛,西班牙","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00140,健康与训练,青训与选材,青训与选材知识30,both,4,1986年世界杯青训与选材小组赛有何亮点?,1986青训与选材小组赛,1986年墨西哥主办，阿根廷夺冠，青训与选材在小组赛阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,青训与选材,小组赛,墨西哥","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00141,健康与训练,青训与选材,青训与选材知识31,both,4,1990年世界杯青训与选材小组赛有何亮点?,1990青训与选材小组赛,1990年意大利主办，西德夺冠，青训与选材在小组赛阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,青训与选材,小组赛,意大利","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00142,健康与训练,青训与选材,青训与选材知识32,both,4,1994年世界杯青训与选材小组赛有何亮点?,1994青训与选材小组赛,1994年美国主办，巴西夺冠，青训与选材在小组赛阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,青训与选材,小组赛,美国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00143,健康与训练,青训与选材,青训与选材知识33,both,4,1998年世界杯青训与选材小组赛有何亮点?,1998青训与选材小组赛,1998年法国主办，法国夺冠，青训与选材在小组赛阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,青训与选材,小组赛,法国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00144,健康与训练,青训与选材,青训与选材知识34,both,4,2002年世界杯青训与选材小组赛有何亮点?,2002青训与选材小组赛,2002年韩日主办，巴西夺冠，青训与选材在小组赛阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,青训与选材,小组赛,韩日","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00145,健康与训练,青训与选材,青训与选材知识35,both,4,2006年世界杯青训与选材小组赛有何亮点?,2006青训与选材小组赛,2006年德国主办，意大利夺冠，青训与选材在小组赛阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,青训与选材,小组赛,德国","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00146,健康与训练,青训与选材,青训与选材知识36,both,4,2010年世界杯青训与选材小组赛有何亮点?,2010青训与选材小组赛,2010年南非主办，西班牙夺冠，青训与选材在小组赛阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,青训与选材,小组赛,南非","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00147,健康与训练,青训与选材,青训与选材知识37,both,4,2014年世界杯青训与选材小组赛有何亮点?,2014青训与选材小组赛,2014年巴西主办，德国夺冠，青训与选材在小组赛阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,青训与选材,小组赛,巴西","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00148,健康与训练,青训与选材,青训与选材知识38,both,4,2018年世界杯青训与选材小组赛有何亮点?,2018青训与选材小组赛,2018年俄罗斯主办，法国夺冠，青训与选材在小组赛阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,青训与选材,小组赛,俄罗斯","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00149,健康与训练,青训与选材,青训与选材知识39,both,4,2022年世界杯青训与选材小组赛有何亮点?,2022青训与选材小组赛,2022年卡塔尔主办，阿根廷夺冠，青训与选材在小组赛阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,青训与选材,小组赛,卡塔尔","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-HLTH-00150,健康与训练,青训与选材,青训与选材知识40,both,4,1930年世界杯青训与选材十六强有何亮点?,1930青训与选材十六强,1930年乌拉圭主办，乌拉圭夺冠，青训与选材在十六强阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,青训与选材,十六强,乌拉圭","健康,青训与选材,科普",,,入门,,,全球,zh-CN,term,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
